density,alcohol,citric_acid,residual_sugar,pH,type,quality
1.617698091,5.173913043,2.572289157,1.331288344,4.558139535,0,3
1.621168305,5.630434783,2.626506024,1.096625767,5.11627907,0,3
1.390399075,7.913043478,2.734939759,1.469325153,4.348837209,0,4
1.962984384,3.130434783,2.246987952,1.069018405,5.046511628,0,2
1.192596877,8.304347826,2.897590361,1.193251534,3.372093023,0,3
1.740890688,5.173913043,2.138554217,1.179447853,4.976744186,0,3
1.248120301,7.52173913,2.843373494,1.110429448,4.837209302,0,3
2.06362059,4.652173913,2.680722892,1.538343558,5.11627907,0,3
2.587622903,3.347826087,2.789156627,2.311349693,4.279069767,0,3
1.827646038,5.5,2.518072289,1.828220859,4,0,4
1.449392713,6.282608696,3.168674699,1.179447853,5.534883721,0,3
2.580682475,3.217391304,3.222891566,2.628834356,3.930232558,0,2
1.57779063,6.086956522,2.734939759,1.13803681,5.255813953,0,3
1.990746096,3.608695652,2.951807229,1.262269939,6.372093023,0,3
1.926547137,3.217391304,2.409638554,1.082822086,3.790697674,0,3
1.730480046,5.695652174,3.277108434,1.262269939,5.465116279,0,4
1.997686524,2.043478261,1,1.027607362,4.697674419,0,2
1.90746096,2.956521739,1.108433735,1.041411043,4.627906977,0,1
2.35858878,3,3.168674699,2.035276074,4,0,3
2.35858878,3,3.168674699,2.035276074,4,0,3
2.438403702,2.826086957,2.463855422,2.539110429,3.441860465,0,3
1.82070561,4.52173913,1.704819277,1.096625767,4.76744186,0,2
1.438982071,5.565217391,1.921686747,1.179447853,4.837209302,0,3
2.355118566,3.086956522,3.060240964,2.062883436,3.930232558,0,2
2.35858878,3.02173913,3.168674699,2.035276074,4,0,3
1.792943898,6.413043478,2.518072289,1.70398773,4.418604651,0,4
1.376518219,7.52173913,2.192771084,1.179447853,3.23255814,0,4
2.074031232,2.565217391,2.951807229,1.082822086,3.23255814,0,2
2.438403702,2.826086957,2.463855422,2.539110429,3.441860465,0,3
1.393869289,5.956521739,2.572289157,1.220858896,3.372093023,0,3
1.62984384,4.391304348,2.734939759,1.041411043,4.627906977,0,3
2.018507808,3.217391304,3.060240964,1.096625767,4.976744186,0,2
1.69924812,5.173913043,2.572289157,1.13803681,4.837209302,0,3
2.351648352,3.086956522,2.951807229,2.021472393,4,0,2
1.9421631,2.826086957,2.030120482,1.082822086,2.88372093,0,3
1.274146906,7.260869565,2.626506024,1.069018405,5.325581395,0,4
1.39907461,5.956521739,3.060240964,1.027607362,4.76744186,0,3
2.854829381,2.826086957,1,1.179447853,6.511627907,1,2
2.681318681,3.347826087,1,1.27607362,4.348837209,1,2
2.716020821,3.347826087,1.21686747,1.234662577,4.76744186,1,2
2.889531521,3.347826087,4.036144578,1.179447853,4.069767442,1,3
2.854829381,2.826086957,1,1.179447853,6.511627907,1,2
2.854829381,2.826086957,1,1.165644172,6.511627907,1,2
2.611914401,2.826086957,1.325301205,1.13803681,5.046511628,1,2
2.299595142,3.608695652,1,1.082822086,5.674418605,1,4
2.681318681,2.956521739,1.108433735,1.193251534,5.465116279,1,4
2.854829381,4.260869565,2.951807229,1.759202454,5.395348837,1,2
2.525159051,2.565217391,1.43373494,1.165644172,4.906976744,1,2
2.854829381,4.260869565,2.951807229,1.759202454,5.395348837,1,2
2.247541932,3.47826087,1,1.13803681,7,1,2
2.785425101,2.434782609,2.572289157,1.13803681,4.76744186,1,2
2.993637941,2.565217391,1.975903614,1.441717791,4.069767442,1,2
2.993637941,2.565217391,2.030120482,1.455521472,4.139534884,1,2
2.698669751,4.260869565,4.036144578,1.165644172,5.046511628,1,4
2.681318681,2.695652174,2.518072289,1.151840491,3.720930233,1,2
2.785425101,2.304347826,1.43373494,1.524539877,5.604651163,1,1
2.698669751,2.565217391,3.765060241,1.165644172,3.23255814,1,3
2.681318681,2.826086957,3.602409639,1.165644172,5.674418605,1,3
2.924233661,3.217391304,2.680722892,1.234662577,6.581395349,1,2
2.646616541,2.956521739,2.138554217,1.13803681,4.139534884,1,2
2.681318681,2.826086957,1.596385542,1.234662577,4.139534884,1,2
2.681318681,3.217391304,1.759036145,1.248466258,5.953488372,1,3
2.455754772,2.695652174,1.86746988,1.110429448,5.325581395,1,2
2.577212261,2.956521739,2.301204819,1.165644172,4.906976744,1,2
2.646616541,2.956521739,2.138554217,1.13803681,4.139534884,1,2
2.750722961,2.826086957,1,1.179447853,6.23255814,1,2
2.611914401,3.347826087,1,1.193251534,5.604651163,1,3
2.507807981,3.739130435,1.379518072,1.248466258,5.395348837,1,2
2.646616541,4.391304348,1,1.262269939,6.162790698,1,3
2.646616541,3.347826087,1.65060241,1.234662577,4.139534884,1,2
3.115095431,2.826086957,1.65060241,2.394171779,6.093023256,1,3
2.490456912,2.565217391,2.355421687,1.165644172,5.604651163,1,2
2.993637941,3.086956522,1,1.676380368,5.744186047,1,3
2.802776171,4.652173913,1.759036145,1.248466258,5.88372093,1,3
2.681318681,3.217391304,2.518072289,1.207055215,4.558139535,1,4
2.195488722,3.347826087,1.487951807,1.124233129,6.441860465,1,1
2.854829381,4.260869565,2.951807229,1.731595092,5.255813953,1,2
2.854829381,4.260869565,2.951807229,1.731595092,5.255813953,1,2
2.820127241,2.695652174,2.626506024,1.303680982,4.76744186,1,1
2.681318681,4.260869565,2.084337349,1.27607362,4.418604651,1,3
2.681318681,4,2.192771084,1.220858896,5.046511628,1,2
2.577212261,2.956521739,1.108433735,1.165644172,6.302325581,1,2
2.091382302,7.652173913,1.813253012,1.207055215,9.23255814,1,1
2.716020821,2.565217391,3.331325301,1.220858896,4.697674419,1,2
2.698669751,2.956521739,3.819277108,1.13803681,4.697674419,1,2
2.507807981,2.565217391,2.246987952,1.13803681,5.325581395,1,2
2.438403702,2.565217391,3.006024096,1.110429448,5.186046512,1,2
2.733371891,2.565217391,2.409638554,1.151840491,4,1,2
2.473105842,2.826086957,1.21686747,1.220858896,5.744186047,1,3
2.455754772,2.826086957,1.21686747,1.207055215,5.674418605,1,3
2.716020821,2.826086957,2.951807229,1.331288344,4.348837209,1,2
2.455754772,3.869565217,1.813253012,1.303680982,4.139534884,1,3
2.854829381,2.956521739,1.21686747,1.441717791,5.325581395,1,2
2.733371891,3.086956522,4.090361446,1.386503067,3.23255814,1,2
2.941584731,2.826086957,1.65060241,1.621165644,4.76744186,1,2
2.802776171,3.608695652,1.975903614,1.234662577,5.953488372,1,2
2.577212261,2.826086957,2.680722892,1.248466258,5.813953488,1,3
2.889531521,2.565217391,3.168674699,1.220858896,6.023255814,1,2
2.681318681,2.695652174,3.656626506,1.165644172,4.418604651,1,2
2.681318681,2.956521739,1.86746988,1.179447853,5.604651163,1,4
2.646616541,3.347826087,1.271084337,1.193251534,5.674418605,1,2
2.577212261,4.782608696,1.271084337,1.55904908,5.813953488,1,2
2.577212261,4.782608696,1.271084337,1.55904908,5.813953488,1,2
2.681318681,3.086956522,1.596385542,1.124233129,5.88372093,1,2
2.577212261,4.52173913,1.379518072,1.13803681,6.023255814,1,2
2.698669751,4.52173913,4.090361446,1.193251534,4.906976744,1,2
2.577212261,4.260869565,1.271084337,1.179447853,5.325581395,1,3
2.663967611,2.956521739,1.43373494,1.179447853,5.186046512,1,3
2.577212261,2.956521739,2.246987952,1.207055215,5.186046512,1,2
2.559861191,2.956521739,2.192771084,1.179447853,5.11627907,1,2
2.820127241,2.565217391,2.409638554,1.207055215,5.11627907,1,1
2.958935801,3.086956522,3.927710843,1.262269939,4.906976744,1,2
2.993637941,4.260869565,4.469879518,1.220858896,6.720930233,1,2
2.993637941,4.260869565,4.469879518,1.220858896,6.720930233,1,2
2.646616541,4.52173913,1,1.248466258,6.581395349,1,3
2.507807981,3.739130435,1.65060241,1.193251534,5.604651163,1,2
2.750722961,2.434782609,2.084337349,1.124233129,4.069767442,1,1
2.507807981,2.565217391,2.084337349,1.13803681,5.813953488,1,2
2.785425101,2.826086957,4.795180723,1.179447853,3.860465116,1,2
2.716020821,2.434782609,3.548192771,1.193251534,5.465116279,1,2
2.698669751,2.826086957,2.409638554,1.165644172,4.069767442,1,2
2.525159051,4,3.602409639,1.165644172,6.023255814,1,3
2.559861191,3.739130435,1.813253012,1.220858896,5.813953488,1,2
2.750722961,3.47826087,2.518072289,1.179447853,2.465116279,1,3
2.646616541,3.086956522,2.409638554,1.179447853,5.674418605,1,2
2.854829381,2.956521739,3.385542169,1.207055215,3.930232558,1,2
2.854829381,2.304347826,1.43373494,1.165644172,6.302325581,1,2
2.611914401,2.956521739,2.409638554,1.179447853,4.558139535,1,2
2.750722961,3.47826087,2.518072289,1.179447853,2.465116279,1,3
2.750722961,3.347826087,2.572289157,1.193251534,2.465116279,1,2
2.646616541,3.086956522,2.409638554,1.179447853,5.674418605,1,2
2.160786582,4.260869565,1.21686747,1.110429448,8.186046512,1,1
2.056680162,7.391304348,1.921686747,1.234662577,8.88372093,1,3
2.629265471,4.52173913,1,1.331288344,6.093023256,1,2
2.594563331,2.565217391,2.355421687,1.193251534,4.697674419,1,2
2.663967611,3.347826087,1.325301205,1.262269939,5.674418605,1,2
2.750722961,2.304347826,1.975903614,1.179447853,5.046511628,1,3
2.750722961,3.869565217,2.626506024,1.207055215,5.744186047,1,3
2.525159051,4.130434783,2.626506024,1.179447853,5.11627907,1,3
2.750722961,2.304347826,1.975903614,1.179447853,5.046511628,1,3
2.663967611,2.565217391,2.192771084,1.207055215,4.976744186,1,2
2.542510121,2.826086957,2.301204819,1.220858896,5.255813953,1,2
2.663967611,2.565217391,2.192771084,1.207055215,4.976744186,1,2
2.768074031,2.695652174,4.686746988,1.151840491,3.511627907,1,2
2.698669751,2.695652174,2.680722892,1.151840491,6.162790698,1,2
2.820127241,3.086956522,3.873493976,1.262269939,5.534883721,1,3
2.698669751,2.695652174,3.819277108,1.193251534,4.418604651,1,2
2.611914401,2.956521739,2.030120482,1.165644172,4.279069767,1,2
2.611914401,3.347826087,1.487951807,1.220858896,4,1,2
2.611914401,3.347826087,1.542168675,1.220858896,4,1,2
3.028340081,3.217391304,3.385542169,1.234662577,5.186046512,1,3
2.611914401,2.956521739,2.030120482,1.165644172,4.279069767,1,2
2.646616541,4.260869565,2.680722892,1.220858896,3.441860465,1,3
2.854829381,3.608695652,2.518072289,1.179447853,5.674418605,1,3
2.716020821,2.826086957,1.65060241,1.193251534,5.534883721,1,3
2.577212261,4.782608696,1.21686747,1.220858896,4.418604651,1,3
2.525159051,2.565217391,1.43373494,1.165644172,5.325581395,1,3
2.577212261,2.304347826,1.487951807,1.151840491,5.046511628,1,2
2.577212261,4.782608696,1.21686747,1.220858896,4.418604651,1,3
2.889531521,2.565217391,1,1.262269939,6.372093023,1,2
2.820127241,2.956521739,1,1.27607362,6.023255814,1,2
2.542510121,2.956521739,1.921686747,1.13803681,5.674418605,1,2
2.958935801,2.826086957,1.21686747,1.179447853,4.069767442,1,2
2.611914401,4.782608696,1,1.151840491,6.651162791,1,2
2.611914401,4.782608696,1,1.165644172,6.720930233,1,2
2.577212261,4.260869565,1.86746988,1.165644172,5.88372093,1,4
2.455754772,2.826086957,1.813253012,1.165644172,5.88372093,1,2
2.681318681,2.826086957,4.036144578,1.193251534,4.627906977,1,2
2.143435512,7.52173913,1.487951807,1.234662577,7.348837209,1,2
2.143435512,7.52173913,1.487951807,1.234662577,7.348837209,1,2
2.403701562,3.347826087,1.054216867,1.124233129,5.744186047,1,3
2.525159051,3.47826087,1.271084337,1.220858896,4.488372093,1,3
2.629265471,3.086956522,1.596385542,1.179447853,4.279069767,1,2
2.681318681,2.956521739,1.813253012,1.165644172,4.558139535,1,2
2.750722961,2.565217391,2.951807229,1.193251534,6.302325581,1,2
2.577212261,2.956521739,2.030120482,1.207055215,5.255813953,1,2
2.577212261,2.956521739,2.030120482,1.193251534,5.186046512,1,2
2.629265471,3.086956522,1.596385542,1.179447853,4.279069767,1,2
2.681318681,2.956521739,1.813253012,1.165644172,4.558139535,1,2
1.779063042,8.826086957,1,1.165644172,7.697674419,1,3
2.438403702,2.826086957,1.43373494,1.151840491,5.325581395,1,2
1.779063042,8.826086957,1,1.165644172,7.697674419,1,3
2.681318681,2.826086957,3.981927711,1.165644172,4.139534884,1,2
2.264893002,3.608695652,1.108433735,1.165644172,6.720930233,1,2
2.681318681,2.695652174,2.409638554,1.13803681,3.720930233,1,2
2.525159051,3.869565217,1.542168675,1.234662577,5.88372093,1,3
2.802776171,4.260869565,3.385542169,1.303680982,6.651162791,1,3
2.507807981,4,3.548192771,1.207055215,5.255813953,1,3
3.167148641,2.826086957,6.421686747,1.386503067,1.139534884,1,1
2.368999422,3.739130435,1.162650602,1.165644172,5.395348837,1,2
2.368999422,3.739130435,1.162650602,1.165644172,5.395348837,1,2
2.768074031,4.260869565,3.277108434,1.676380368,5.88372093,1,2
2.768074031,4.260869565,3.277108434,1.676380368,5.88372093,1,2
2.768074031,4.260869565,3.277108434,1.676380368,5.88372093,1,2
2.768074031,4.260869565,3.277108434,1.676380368,5.88372093,1,2
2.698669751,2.695652174,1,1.220858896,6.302325581,1,2
2.681318681,2.695652174,1.975903614,1.179447853,7.069767442,1,3
2.525159051,3.086956522,1.162650602,1.193251534,4.348837209,1,2
2.629265471,2.565217391,1.108433735,1.096625767,4.139534884,1,1
2.611914401,3.608695652,1.21686747,1.151840491,5.255813953,1,3
2.924233661,2.826086957,2.409638554,1.924846626,5.534883721,1,2
2.906882591,2.826086957,2.409638554,1.911042945,5.534883721,1,2
2.559861191,2.956521739,3.602409639,1.151840491,4.279069767,1,2
2.473105842,3.869565217,1.542168675,1.207055215,5.325581395,1,2
2.473105842,2.304347826,1.162650602,1.13803681,5.534883721,1,1
2.421052632,4.130434783,1.379518072,1.207055215,6.23255814,1,3
2.611914401,2.956521739,2.301204819,1.165644172,2.953488372,1,2
2.750722961,2.434782609,1.162650602,1.165644172,5.465116279,1,1
2.750722961,2.565217391,1.921686747,1.193251534,4.976744186,1,3
2.750722961,2.565217391,1.921686747,1.193251534,4.976744186,1,3
2.559861191,5.565217391,1.271084337,1.179447853,5.88372093,1,3
2.559861191,2.956521739,2.138554217,1.193251534,5.255813953,1,2
2.507807981,2.956521739,1.21686747,1.124233129,5.395348837,1,2
2.559861191,2.956521739,2.138554217,1.193251534,5.255813953,1,2
2.750722961,4.260869565,3.277108434,1.234662577,7,1,3
2.698669751,3.086956522,1,1.262269939,6.302325581,1,2
2.698669751,2.956521739,1.759036145,1.248466258,4.279069767,1,2
2.698669751,2.956521739,1.759036145,1.248466258,4.279069767,1,2
2.750722961,2.695652174,3.656626506,1.193251534,3.790697674,1,2
2.750722961,2.695652174,1.108433735,1.262269939,6.023255814,1,2
2.733371891,2.695652174,2.084337349,1.165644172,6.720930233,1,2
2.716020821,2.695652174,2.138554217,1.179447853,6.581395349,1,3
2.733371891,3.217391304,4.090361446,1.193251534,4.76744186,1,2
2.750722961,2.565217391,3.602409639,1.193251534,5.325581395,1,2
2.820127241,3.217391304,1.542168675,1.27607362,5.674418605,1,2
2.681318681,2.956521739,2.789156627,1.193251534,4.348837209,1,2
2.681318681,2.956521739,2.734939759,1.179447853,4.348837209,1,2
2.820127241,2.826086957,2.897590361,1.317484663,4.558139535,1,2
2.785425101,3.347826087,2.355421687,1.179447853,6.930232558,1,3
2.698669751,2.956521739,1.65060241,1.441717791,4.906976744,1,2
2.611914401,3.217391304,2.138554217,1.220858896,4.906976744,1,2
2.611914401,3.217391304,2.138554217,1.220858896,4.906976744,1,2
2.681318681,2.826086957,2.789156627,1.193251534,4.697674419,1,2
2.681318681,3.869565217,2.626506024,1.248466258,6.162790698,1,2
2.906882591,3.739130435,4.253012048,1.193251534,3.720930233,1,3
1.917871602,7.52173913,1.43373494,1.082822086,6.930232558,1,4
2.334297282,5.434782609,1.325301205,1.207055215,6.511627907,1,1
2.707345286,4,3.548192771,1.110429448,4.488372093,1,4
2.802776171,2.695652174,3.602409639,1.207055215,3.23255814,1,2
2.447079237,2.956521739,1.596385542,1.124233129,5.465116279,1,2
2.559861191,2.565217391,2.897590361,1.13803681,5.325581395,1,2
2.568536726,2.565217391,2.951807229,1.13803681,5.325581395,1,3
3.132446501,4.652173913,5.012048193,1.27607362,4.348837209,1,4
3.132446501,4.652173913,5.012048193,1.27607362,4.348837209,1,4
2.585887796,2.695652174,2.680722892,1.165644172,4.976744186,1,2
2.646616541,2.826086957,2.518072289,1.289877301,4.488372093,1,2
2.889531521,4.260869565,4.144578313,1.207055215,5.11627907,1,4
2.516483516,6.739130435,4.253012048,1.193251534,5.046511628,1,3
2.689994216,3.608695652,2.301204819,1.303680982,5.395348837,1,3
2.889531521,3.869565217,4.469879518,1.207055215,4.418604651,1,3
2.525159051,3.739130435,2.409638554,1.220858896,5.046511628,1,2
2.785425101,3.347826087,1.43373494,1.248466258,4.627906977,1,3
2.785425101,4.260869565,3.656626506,1.690184049,5.325581395,1,2
2.577212261,4.913043478,1.86746988,1.193251534,3.930232558,1,2
2.663967611,2.434782609,2.192771084,1.220858896,5.465116279,1,2
2.490456912,3.217391304,2.030120482,1.179447853,5.674418605,1,2
2.637941006,2.956521739,2.789156627,1.248466258,5.046511628,1,2
2.611914401,2.826086957,3.006024096,1.193251534,5.325581395,1,3
2.490456912,2.826086957,2.409638554,1.193251534,4,1,2
2.412377097,2.956521739,1.21686747,1.124233129,5.88372093,1,2
2.915558126,3.608695652,2.355421687,1.193251534,4.906976744,1,3
2.794100636,4.130434783,2.951807229,1.193251534,5.11627907,1,1
2.568536726,4.260869565,2.355421687,1.27607362,5.534883721,1,3
2.611914401,2.956521739,3.710843373,1.193251534,3.23255814,1,3
2.958935801,3.347826087,1.759036145,1.27607362,5.674418605,1,2
2.568536726,4.260869565,2.355421687,1.27607362,5.534883721,1,3
2.689994216,4.913043478,2.355421687,1.27607362,6.162790698,1,2
1.969924812,6.47826087,1.21686747,1.13803681,6.720930233,1,4
2.585887796,3.47826087,1.325301205,1.165644172,5.534883721,1,3
2.889531521,3.086956522,2.084337349,1.303680982,5.325581395,1,3
2.689994216,4.913043478,2.355421687,1.27607362,6.162790698,1,2
2.689994216,2.304347826,1.487951807,1.234662577,5.186046512,1,3
2.672643146,2.304347826,1,1.179447853,5.534883721,1,3
2.672643146,2.304347826,1,1.179447853,5.534883721,1,3
2.672643146,2.565217391,1,1.179447853,5.534883721,1,3
2.672643146,2.304347826,1,1.179447853,5.534883721,1,3
2.689994216,2.304347826,1.487951807,1.234662577,5.186046512,1,3
2.733371891,2.695652174,3.006024096,1.151840491,2.953488372,1,2
3.106419896,4.782608696,4.036144578,1.207055215,3.930232558,1,3
2.481781377,3.347826087,1.542168675,1.165644172,3.511627907,1,3
3.245228456,2.565217391,3.385542169,1.220858896,3.441860465,1,4
3.245228456,2.565217391,3.385542169,1.220858896,3.441860465,1,4
2.941584731,3.47826087,1,1.193251534,7.209302326,1,3
2.689994216,2.956521739,1.379518072,1.179447853,5.604651163,1,2
2.594563331,2.695652174,1.921686747,1.234662577,4.348837209,1,2
2.568536726,3.347826087,1.325301205,1.151840491,5.395348837,1,3
2.941584731,3.47826087,1,1.193251534,7.209302326,1,3
2.976286871,3.608695652,3.385542169,1.13803681,4.488372093,1,3
2.750722961,3.47826087,1,1.165644172,6.23255814,1,3
2.993637941,4.260869565,3.602409639,1.345092025,4.139534884,1,2
2.525159051,2.956521739,3.277108434,1.179447853,4.558139535,1,2
2.750722961,3.47826087,1,1.165644172,6.23255814,1,3
2.672643146,2.695652174,2.246987952,1.358895706,4.76744186,1,2
2.889531521,2.565217391,3.006024096,1.220858896,4.488372093,1,2
2.681318681,2.565217391,1,1.207055215,6.372093023,1,2
2.681318681,2.826086957,5.120481928,1.165644172,3.372093023,1,2
3.175824176,4.260869565,3.548192771,1.27607362,5.465116279,1,4
2.585887796,2.695652174,2.246987952,1.151840491,4.976744186,1,2
2.481781377,2.826086957,1.21686747,1.193251534,5.395348837,1,1
2.499132447,3.608695652,1.162650602,1.151840491,5.325581395,1,2
2.594563331,2.695652174,2.246987952,1.165644172,4.906976744,1,2
3.219201851,4.782608696,3.656626506,1.248466258,3.511627907,1,2
2.681318681,3.869565217,3.819277108,1.165644172,4.348837209,1,4
3.279930596,3.347826087,1,1.372699387,7.139534884,1,1
2.768074031,7.260869565,3.493975904,1.414110429,5.395348837,1,5
3.010989011,2.826086957,1.21686747,1.331288344,7.76744186,1,3
3.167148641,3.739130435,3.765060241,1.469325153,4.906976744,1,3
2.629265471,4.52173913,1.325301205,1.469325153,5.465116279,1,3
3.167148641,3.739130435,3.765060241,1.469325153,4.906976744,1,3
3.123770966,3.739130435,4.144578313,1.469325153,4.488372093,1,2
2.776749566,2.826086957,2.084337349,1.248466258,5.11627907,1,2
3.089068826,2.826086957,1.975903614,1.883435583,5.604651163,1,2
2.629265471,4.52173913,1.325301205,1.469325153,5.465116279,1,3
3.010989011,2.826086957,1.21686747,1.331288344,7.76744186,1,3
3.167148641,3.739130435,3.765060241,1.469325153,4.906976744,1,3
2.820127241,7,3.439759036,1.800613497,4.558139535,1,5
3.080393291,4.260869565,2.734939759,1.690184049,5.604651163,1,4
2.993637941,2.695652174,3.385542169,1.414110429,3.790697674,1,3
2.750722961,3.47826087,4.686746988,1.400306748,4.697674419,1,4
2.733371891,2.434782609,1.65060241,1.331288344,5.465116279,1,2
3.080393291,4.260869565,2.734939759,1.690184049,5.604651163,1,4
3.262579526,3.347826087,1.379518072,1.386503067,5.11627907,1,2
3.262579526,3.347826087,1.379518072,1.386503067,5.11627907,1,2
3.184499711,4,3.981927711,1.193251534,3.651162791,1,3
2.663967611,4,1.65060241,1.331288344,5.534883721,1,3
2.820127241,4.391304348,1.487951807,1.262269939,5.325581395,1,4
3.410063621,2.565217391,3.873493976,1.372699387,4.348837209,1,2
2.820127241,4.391304348,1.487951807,1.262269939,5.325581395,1,4
2.872180451,4.260869565,3.602409639,1.193251534,5.046511628,1,2
3.132446501,4,2.246987952,1.289877301,4.488372093,1,3
2.611914401,3.739130435,2.355421687,1.248466258,5.813953488,1,3
3.479467901,2.956521739,3.819277108,1.358895706,3.302325581,1,3
3.253903991,2.956521739,3.493975904,1.262269939,3.302325581,1,2
2.906882591,3.47826087,3.006024096,1.27607362,4.069767442,1,2
2.984962406,3.086956522,1.325301205,1.193251534,7.627906977,1,2
3.115095431,3.217391304,1.108433735,1.234662577,7.627906977,1,2
2.967611336,3.086956522,1.325301205,1.207055215,7.697674419,1,2
2.629265471,4.52173913,1.325301205,1.27607362,5.604651163,1,3
2.768074031,3.739130435,3.602409639,1.124233129,4.488372093,1,3
3.132446501,3.608695652,1.65060241,1.27607362,6.511627907,1,2
2.542510121,2.956521739,1.65060241,1.13803681,5.674418605,1,2
2.768074031,2.565217391,4.253012048,1.207055215,4.348837209,1,2
3.201850781,2.695652174,3.602409639,1.262269939,3.790697674,1,3
2.646616541,2.826086957,2.734939759,1.220858896,5.465116279,1,2
3.132446501,2.956521739,3.277108434,1.248466258,4.279069767,1,3
3.132446501,2.956521739,3.385542169,1.248466258,4.279069767,1,3
2.681318681,2.956521739,3.060240964,1.151840491,5.813953488,1,3
3.201850781,2.695652174,3.602409639,1.262269939,3.790697674,1,3
2.542510121,2.826086957,2.301204819,1.193251534,4.837209302,1,3
2.915558126,2.956521739,2.680722892,1.303680982,5.186046512,1,3
2.820127241,2.826086957,2.626506024,1.331288344,5.046511628,1,2
2.620589936,4.913043478,2.572289157,1.27607362,5.674418605,1,2
2.577212261,4.913043478,2.572289157,1.262269939,5.88372093,1,3
3.167148641,3.739130435,2.246987952,1.386503067,5.046511628,1,2
3.002313476,4.130434783,1.65060241,1.317484663,5.046511628,1,3
3.045691151,5.565217391,3.114457831,1.358895706,5.534883721,1,4
3.002313476,4.130434783,1.65060241,1.317484663,5.046511628,1,3
3.045691151,5.565217391,3.114457831,1.358895706,5.534883721,1,4
3.193175246,3.217391304,2.409638554,1.386503067,4.627906977,1,2
2.776749566,2.695652174,1.271084337,1.234662577,4.976744186,1,2
3.063042221,2.956521739,3.277108434,1.303680982,4.906976744,1,3
3.496818971,2.565217391,2.084337349,2.435582822,4.069767442,1,3
3.496818971,2.565217391,2.084337349,2.435582822,4.069767442,1,3
2.854829381,5.565217391,4.578313253,1.42101227,3.302325581,1,4
2.889531521,5.565217391,3.710843373,1.538343558,4.906976744,1,2
3.271255061,3.217391304,4.361445783,1.27607362,4.069767442,1,3
2.906882591,2.956521739,3.114457831,1.193251534,4.209302326,1,2
2.889531521,6.869565217,4.469879518,1.317484663,4.558139535,1,3
2.889531521,6.869565217,4.469879518,1.317484663,4.558139535,1,3
2.768074031,2.826086957,2.518072289,1.358895706,4.488372093,1,3
2.507807981,4.913043478,1.43373494,1.207055215,3.860465116,1,2
2.594563331,5.826086957,1.054216867,1.262269939,5.325581395,1,4
3.097744361,6.47826087,3.873493976,1.386503067,4.139534884,1,4
2.334297282,6.869565217,3.439759036,1.179447853,5.395348837,1,3
2.785425101,4,2.734939759,1.303680982,5.11627907,1,2
3.375361481,5.565217391,4.144578313,1.331288344,4.069767442,1,3
3.184499711,3.347826087,3.927710843,1.234662577,3.720930233,1,4
3.236552921,2.565217391,3.710843373,1.248466258,3.790697674,1,3
2.750722961,5.304347826,3.602409639,1.289877301,4.418604651,1,3
2.924233661,3.347826087,3.548192771,1.165644172,5.046511628,1,3
2.924233661,3.347826087,3.548192771,1.165644172,5.046511628,1,3
3.340659341,4.52173913,3.710843373,1.27607362,3.790697674,1,3
2.872180451,3.47826087,1,1.179447853,7.139534884,1,2
2.455754772,6.608695652,1.108433735,1.289877301,7,1,4
2.993637941,6.217391304,4.63253012,1.331288344,3.093023256,1,3
2.872180451,3.608695652,2.680722892,1.303680982,3.720930233,1,3
3.132446501,2.826086957,1,1.27607362,5.465116279,1,3
3.305957201,3.47826087,2.192771084,1.289877301,4.906976744,1,3
3.132446501,2.826086957,1,1.27607362,5.395348837,1,3
2.785425101,2.695652174,1,1.248466258,4.837209302,1,2
3.54887218,7.52173913,5.28313253,1.579754601,4.209302326,1,2
1.709658762,6.086956522,3.168674699,1.110429448,4.697674419,1,3
2.455754772,7.260869565,1.054216867,1.248466258,6.790697674,1,3
3.253903991,4.913043478,3.819277108,1.331288344,4.76744186,1,2
2.716020821,5.826086957,4.578313253,1.324386503,4.627906977,1,4
3.236552921,4.130434783,4.578313253,1.345092025,4,1,4
3.410063621,3.347826087,4.578313253,1.27607362,4.139534884,1,3
2.768074031,2.826086957,2.246987952,1.193251534,4.279069767,1,2
2.924233661,3.47826087,2.680722892,1.27607362,5.534883721,1,3
3.097744361,3.608695652,4.578313253,1.262269939,3.302325581,1,2
3.028340081,3.869565217,4.415662651,1.193251534,2.88372093,1,2
3.61827646,3.608695652,4.578313253,1.717791411,3.441860465,1,4
2.872180451,5.956521739,3.710843373,1.386503067,4.76744186,1,3
3.61827646,3.608695652,4.578313253,1.717791411,3.441860465,1,4
3.236552921,2.304347826,4.307228916,1.27607362,4.069767442,1,2
3.201850781,2.826086957,3.819277108,1.303680982,4.209302326,1,2
2.577212261,6.217391304,3.873493976,1.248466258,4.348837209,1,4
2.802776171,3.47826087,1.108433735,1.234662577,6.930232558,1,2
2.663967611,1.913043478,3.168674699,1.13803681,5.186046512,1,3
2.663967611,4.391304348,3.602409639,1.165644172,5.186046512,1,3
2.525159051,2.565217391,2.192771084,1.220858896,3.302325581,1,2
3.479467901,4.652173913,4.415662651,1.441717791,3.023255814,1,3
2.958935801,5.956521739,4.84939759,1.524539877,3.023255814,1,4
3.288606131,4.913043478,3.710843373,1.331288344,4.76744186,1,3
2.577212261,6.217391304,3.873493976,1.248466258,4.348837209,1,4
3.028340081,7.913043478,4.578313253,1.773006135,3.720930233,1,3
2.872180451,4.652173913,3.060240964,1.262269939,5.11627907,1,3
